268,91330483727595404Q,浙江恒昇装饰工程有限公司,沈兴强,浙江省,001607220057200992,
269,,北京中龙喜业建筑工程管理有限公司,王立军,北京市,001607220057351477,
270,91320583608276961R,苏州市天一实业有限公司,顾旭明,江苏省,001607220057349418,
271,912202117171178638,吉林市欧泰电气科技有限公司,林仁平,吉林省,001607220057310880,
272,91610103MA6TYMGM1F,陕西天地青环境科技有限公司,丁刚,陕西省,001708030037066452,
273,91440300192374110A,深圳市路野建设集团有限公司,郑楚旋,广东省,001607220057374903,
274,91370102730658090M,济南亨泰电力工程有限公司,杨庆伟,山东省,001712220039094062,
275,913701036846734911,济南腾飞设备租赁有限公司,苏鹏飞,山东省,001712220039094063,
276,9151000007886858XL,四川三合恒信建设工程有限责任公司,周雪玲,四川省,001607220057246964,
277,91321283MA1NK6GL9R,江苏河海科技工程有限公司,俞建国,江苏省,001708250038071281,
278,91610103MA6U1F749A,陕西宫园建筑工程有限公司,何海超,陕西省,001708250038071282,
279,,陕西优玛天达科技有限公司,肖镔,陕西省,001708250038071283,
280,91511300MA62987L74,四川高大尚建筑工程有限公司,袁忠利,四川省,001710130037080024,
281,91610103MA6U05834F,陕西熠阳建筑劳务分包有限责任公司,石小磊,陕西省,001708250038071284,
282,9151162330945430XH,广安顺泰建筑工程有限公司,吴仰元,四川省,001607281127003413,
283,91654002230540395H,新疆生产建设兵团第四师机电设备安装公司,宋亚南,新疆维吾尔自治区,001607220057399102,
284,911101135938084859,北京宏杰盛建筑装饰工程有限公司,王保红,北京市,001711280040088810,
285,91410581MA40G6F706,林州德广建筑工程有限公司,崔广军,河南省,001712070040091077,
286,914109001739505813,河南长兴建设集团有限公司,刘靖银,河南省,001607220057357927,
287,91510104MA62Q1K87G,四川辉腾博达建筑工程有限公司,陈耀,四川省,001707040036059862,
288,91330205MA282JKG9L,宁波华岳生态建设有限公司,石岳山,浙江省,001712060040090855,
289,91220101605914067P,长春裕乾建筑装饰工程有限公司,孙凤伟,吉林省,001607220057284769,
290,91610429222070047W,旬邑县建筑公司,宋汉奇,陕西省,001607220057256333,
291,91610000710077467W,陕西钜秦科技有限公司,周健如,陕西省,001607220057203907,
292,916101312944521675,西安康泰装饰工程有限责任公司,王强,陕西省,001610111422011367,
293,91610000071289403Q,秦源建工集团有限公司,吴娜,陕西省,001607220057218339,
294,916101133337564635,陕西熙祥建设有限公司,王玉,陕西省,001607220057254184,
295,91610000074543585W,陕西格林世宁节能科技有限公司,杨伟,陕西省,001607220057389937,
296,91610000061922463X,陕西春晓环境建设有限公司,张芙蓉,陕西省,001607220057203550,
297,9161040305965050XE,秦勋伟业建设有限公司,倪艳花,陕西省,001607220057252569,
298,916100005756212549,陕西济铭建设工程有限公司,白宏政,陕西省,001607220057233816,
299,91510100MA62L1FE77,四川盛世恒泰建设工程有限公司,兰瑞章,四川省,001703050052034984,
300,913404004853190865,淮南市市政工程公司,张新江,安徽省,001607220057396962,
301,91110117735136582W,智达世通建设集团有限公司,霍飞,北京市,001607220057297343,
302,91510105MA62NPDC47,成都豪丰盛世建设工程有限公司,任亮,四川省,001703050052034986,
303,91510100MA61XTTE7D,四川华本建设工程有限公司,李欣,四川省,001703050052034987,
304,91610117578438017L,西安恒立建设工程有限公司,王恒,陕西省,001607220057241297,
305,91610116MA6TXREW94,陕西名鸿实业有限公司,赵鸿林,陕西省,001711030039084237,
306,91610000555698385R,陕西公路工程建设有限公司,王保平,陕西省,001607220057275448,
307,91340400554565310A,淮南市振邦建筑安装有限责任公司,平庆松,安徽省,001607220057221469,
308,9131023068224698XA,上海拜创建筑工程有限公司,邵斌,上海市,001607220057292952,
309,91310230067834720Y,上海联途建筑劳务有限公司,董永祥,上海市,001703031211034589,
310,,北京华远建业防水工程有限公司,吴雷雷,北京市,001607220057289795,
311,91360100787271655A,江西海鑫建设有限公司,姚保文,江西省,001607220057365310,
312,9141070477089408XP,河南繁祥建设工程有限公司,孟刘生,河南省,001607220057381775,
313,,北京神威名扬吊装有限公司,王得钧,北京市,001607220057237137,
314,91510100MA62N7L676,四川华智杰建设工程有限公司,曾永科,四川省,001705190036047036,
315,916100005835264096,陕西卓盛园林绿化工程有限公司,强博锋,陕西省,001708030037066455,
316,91360100158377633U,南昌市第一建筑工程公司,刘扬国,江西省,001607220057284162,
317,9164010069433424X6,宁夏万通电力安装有限公司,万文博,宁夏回族自治区,001607220057317986,
318,91131002MA07KCRX7G,廊坊市蓝德市政工程有限公司,施军营,河北省,001709210036076561,
319,91131082336092885J,廊坊佳华建设工程有限公司,果佳,河北省,001709210036076562,
320,91131081MA07WFHW91,霸州市畅行道桥工程有限公司,田翠平,河北省,001709210037076563,
321,914504226670108647,广西中翼建筑工程有限公司,黄洪杰,广西壮族自治区,001607220057254306,
322,91532900560097920B,大理诚建劳务分包有限公司,欧清海,云南省,001607220057228511,
323,91610000577837550J,陕西秦岭植物园生态保护建设有限公司,万水涛,陕西省,001607220057227005,
324,91131024MA07N5C255,香河朝辉市政工程有限公司,杨雅辉,河北省,001709210037076565,
325,91210281MA0TTHY20G,大连毅维建设有限公司,张凯,辽宁省,001706020037049621,
326,91211322MA0TTC653K,建平东华建筑装饰工程有限公司,王云东,辽宁省,001706200037056854,
327,91210881590947375L,营口正华市政工程有限公司,金德鹏,辽宁省,001607220057257496,
328,91440300741247916R,深圳市中城建设工程有限公司,陈永鹏,广东省,001607220057215179,
329,91131001771311624W,廊坊市建安建筑工程有限公司,安保山,河北省,001607220057206411,
330,91510322MA62011P30,四川富和建筑工程有限公司,邹玉键,四川省,001607220057352044,
331,91440113708220439A,广东协安机电工程有限公司,黄庆衡,广东省,001607220057215715,
332,9144190076291532X2,广东创立建筑工程有限公司,何少玲,广东省,001607220057338494,
333,91441900712261209R,东莞市顺达电器有限公司,李自权,广东省,001607220057194475,
334,911101065731840468,北京胜美龙建筑装饰工程有限公司,卢丽芳,北京市,001607220057329681,
335,,江苏艺成建筑装饰工程有限公司,陆永田,江苏省,001607220057382190,
336,,江苏华凯装饰工程有限公司,宗凯凯,江苏省,001607220057319377,
337,91320583724400974E,江苏振昆建设集团有限公司,阮佳龙,江苏省,001607220057200598,
338,913205836720098768,苏州储盛建材有限公司,李振飞,江苏省,001607220057220057,
339,91370202743965559D,青岛经纬建设工程有限公司,马建军,山东省,001607220057252909,
340,9135060077068543XE,福建启成工程项目管理有限公司,许勇川,福建省,001607220057247605,
341,,云南长风建筑装饰工程有限公司,黄艳,云南省,001705130034046051,
342,91450103585954685G,南宁盛邦装饰设计工程有限公司,董又林,广西壮族自治区,001607220057395563,
343,9134010069410927XW,安徽省天虹绿洲环保科技有限公司,李申,安徽省,001607220057349995,
344,91320100608931604Y,南京金鸿装饰工程有限公司,徐荣,江苏省,001607220057331312,
345,913205087174694715,苏州市凤凰建筑安装工程有限公司,孔德中,江苏省,001607220057292819,
346,91361100097823037J,江西熙鑫建设工程有限公司,黄世振,江西省,001607220057362452,
347,91110114327262723K,北京神雾电力科技有限公司,董志海,北京市,001706140127051857,
348,91110112MA00CF9N92,北京天久建设工程有限公司,王军,北京市,001706140127051858,
349,91450300198866781K,桂林建昌建设有限公司,雷定平,广西壮族自治区,001607220057329130,
350,913202047635554693,无锡市园林古典建筑有限公司,秦炎枫,江苏省,001607220057322115,
351,91330203MA28YRMH66,博建建工有限公司,王建立,浙江省,001706140127051860,
352,91410105675372259A,河南省嵩阳电力工程有限公司,姚晓伟,河南省,001607220057221292,
353,91610132668687308C,陕西富通工程有限公司,刘建斌,陕西省,001607220057288846,
354,91510000694841356C,四川清尹网络科技有限公司,宋祥万,四川省,001607220057366865,
355,915001052030030253,重庆市水利港航建设集团有限公司,肖卓,重庆市,001607220057207587,
356,91510000754716347U,四川省铸信建设有限公司,康国彬,四川省,001607220057225512,
357,915106007758405583,德阳市美尔家装饰工程有限公司,李菁,四川省,001607220057262277,
358,9151130006034856XE,四川强盛建筑有限公司,许路平,四川省,001607220057308104,
359,91510000089876489J,四川省华锐石油化工工程有限公司,张茂根,四川省,001607220057201799,
360,91510000599969028X,四川中港建设工程有限公司,杨佳鑫,四川省,001607220057348863,
361,9151070020541846XM,四川省人民渠绵阳建设公司,杨奎,四川省,001607220057256073,
362,91510000MA631GA389,四川中泰德建设工程有限公司,张雅囡,四川省,001705190036047037,
363,915100005821521186,中建洪春国际建设有限公司,赵长勇,四川省,001607220057198319,
364,911101096669460111,茂华中北建设工程有限公司,张峰,北京市,001607220057285364,
365,91510107MA61XURP7D,四川安裕兴旺建设工程有限公司,陈分,四川省,001705190036047038,
366,91510107790027207Q,成都龙湖科技有限公司,李德,四川省,001705190036047039,
367,91510600MA6235JM0W,德阳易百斑装饰设计工程有限公司,李冬,四川省,001705190036047040,
368,91510402MA62DFR70E,四川川奇建筑劳务有限责任公司,董兴华,四川省,001705051005044269,
369,91510100MA62PK449X,四川航鑫科建建设工程有限公司,胡斌,四川省,001705190036047041,
370,91510521MA62276M8G,四川七鑫建筑工程有限公司,梅登荣,四川省,001612070025021316,
371,91510403MA62136M1Y,攀枝花市西都建设有限公司,刘依志,四川省,001701040030025779,
372,91330825147815108J,浙江万明建设有限公司,卢明成,浙江省,001607220057218494,
373,91330101MA27W06696,杭州敦固建筑特种工程有限公司,石敦敦,浙江省,001703290032038256,
374,91510500314521132J,泸州中昊建筑工程有限公司,杨溢,四川省,001607220057312172,
375,91610000085851241L,陕西西祥建筑工程有限公司,王玉秋,陕西省,001705280035048877,
376,911311815755060027,河北华冲电力工程有限责任公司,王占武,河北省,001705190036047015,
377,91450100687791119R,广西南宁市升发昌机械设备有限公司,韦敏翔,广西壮族自治区,001607220057263504,
378,914501003102559655,广西金朗建设工程有限公司,连铁修,广西壮族自治区,001607220057320243,
379,91610902305448463M,安康市汉滨区宇正建筑工程有限公司,杨茜,陕西省,001607220057355269,
380,91610112311070890Q,陕西铭锐建设工程有限公司,贾娜,陕西省,001607220057342991,
381,91610000074547834J,陕西中诚生态建设有限公司,刘岳忠,陕西省,001607220057293781,
382,91610330719758752W,宝鸡永安建筑工程有限责任公司,曾长海,陕西省,001607220057343490,
383,916100006879911538,陕西博华生态建设有限公司,伍晓辉,陕西省,001607220057336488,
384,9151162234575297X5,四川磊晶建筑工程装饰有限公司,周德银,四川省,001707150037062821,
385,91510000096236658Q,四川洪聚建设工程有限公司,任华堂,四川省,001607220057295303,
386,91210200241831411J,大连港通信工程有限公司,孙谦,辽宁省,001607220057366836,
387,911301007216327531,佳林建设有限公司,黄克培,河北省,001607220057347537,
388,91610132MA6TXNRT6N,陕西富兴水利工程有限公司,赵鹏,陕西省,001610150030013218,
389,91610131333651557H,陕西首发建设工程有限公司,鲁栋,陕西省,001706100037051179,
390,913101127595692359,上海慎浩通信设备有限公司,杨勇,上海市,001706210036056988,
391,91320585737827758B,太仓市欣洋广告装潢有限公司,叶枫,江苏省,001607220057316978,
392,9142010677135355X6,湖北飞虹钢结构工程有限责任公司,舒贤成,湖北省,001607220057266838,
393,91320585762808276R,太仓市亿丰沃尔德建筑装饰有限公司,高锦秋,江苏省,001607220057243638,
394,91420100682300843F,武汉华康世纪洁净室技术工程有限公司,程晋博,湖北省,001607220057375806,
395,913101156607510297,上海华成实业有限公司,栾东达,上海市,001607220057306217,
396,91440000735024820F,广东倍思控制技术有限公司,李胜,广东省,001607220057194401,
397,9144190056257812XR,东莞市华粤土木工程有限公司,周卫华,广东省,001607220057227694,
398,9144010177115899X0,广州市和万装饰设计工程有限公司,李春和,广东省,001607220057249271,
399,914403005840564297,深圳市品尚工程有限公司,张楚铃,广东省,001607220057238978,
400,9144030071522530XJ,深圳市大众沃友装饰设计工程有限公司,黄杰,广东省,001607220057356951,
401,914403001924497337,深圳市新军设备工程有限公司,刘天红,广东省,001607220057208655,
402,914403007865851850,深圳市固安特建安工程有限公司,肖明,广东省,001607220057388965,
403,91450203576844505H,柳州市湘种建筑装饰工程有限责任公司,龙峥诚,广西壮族自治区,001607220057377053,
404,91330302775722930K,浙江云信装饰工程有限公司,戴文孟,浙江省,001607220057393655,
405,91310230677886309D,上海亦境建筑景观有限公司,王洁文,上海市,001607220057322408,
406,91440300715282865K,博康云信科技有限公司,余锋,广东省,001607220057360806,
407,9133062171252825XY,浙江精工钢结构集团有限公司,孙关富,浙江省,001607220057195437,
408,91440000707668733M,广东祺商建设集团有限公司,廖杰,广东省,001607220057259411,
409,91610000583531005N,陕西锐翼达建设工程有限公司,胡耕石,陕西省,001702080032030781,
410,91330103668047837E,杭州国电大坝安全工程有限公司,戴杨春,浙江省,001607220057204606,
411,91330105694570736H,杭州荣基建设工程有限公司,曹建木,浙江省,001607220057306114,
412,91110109MA0011UG77,北京万城泰安建设工程有限公司,白国政,北京市,001611160036018038,
413,91610132688961597Y,西安翔远装饰工程有限责任公司,董志远,陕西省,001607220057221711,
414,916100006949103075,陕西宝龙建设工程有限公司,郭胜利,陕西省,001607220057390074,
415,91130100550402688T,河北道城建筑工程有限公司,魏敬轩,河北省,001607220057335141,
416,91350206737882108X,厦门创园景观工程有限公司,林忠仁,福建省,001607220057319057,
417,91110109MA0011UN44,北京金正恒大建设工程有限公司,马哲,北京市,001611160036018042,
418,91510105343049818T,鼎高盛世建设有限公司,胡林东,四川省,001607220057282809,
419,91510107MA62N9472G,成都中亨劳务有限公司,李冠军,四川省,001705190036047018,
420,9145010034044429X7,广西伟宁电力工程有限公司,梁瑱,广西壮族自治区,001701130030027650,
421,91450800699895011D,广西腾盛建筑工程有限公司,廖伟明,广西壮族自治区,001607220057258459,
422,91511621356269174H,广安市伟建建设工程有限公司,肖伟,四川省,001607220057257367,
423,91511524209153817R,宜宾市鑫海建筑工程有限责任公司,李明,四川省,001607220057364910,
424,91610104MA6TXUC61B,西安纳赛吊装设备安装工程有限公司,李坤,陕西省,001703070031035041,
425,91450400MA5KDKYKXG,广西汇川劳务有限公司,周新何,广西壮族自治区,001611220030018893,
426,91510703205476969F,绵阳市富祥建设开发有限公司,赵邦富,四川省,001607220057260705,
427,91530112316229223Q,云南楚天宏源防水科技有限公司,胡勇,云南省,001704200033041341,
428,911304230708039921,河北邺奇建筑工程有限公司,张云霞,河北省,001607220057306427,
429,91110000717828569P,中国核工业建设股份有限公司,顾军,北京市,001607220057213466,
430,91610000071261566L,陕西德喜建筑有限公司,郭合发,陕西省,001607220057272960,
431,91610112113033116P,中铁十二局集团第四工程有限公司,董化瑞,陕西省,001607220057277903,
432,911101131011865371,中航机场设备有限公司,李磊,北京市,001607220057317697,
433,91110117102931527R,北京高辉利豪建设有限公司,黄培成,北京市,001607220057372586,
434,91510000201802042K,四川电力送变电建设有限公司,郑大金,四川省,001607220057361428,
435,91130400105523430H,中煤邯郸特殊凿井有限公司,商凯,河北省,001607220057323760,
436,91410727269200128B,河南天丰钢结构建设有限公司,宋新利,河南省,001607220057206356,
437,91110108676607531K,华宇空港（北京）科技有限公司,黄思平,北京市,001607220057314342,
438,91320000134753956K,江苏省送变电有限公司,吉宏,江苏省,001607220057320955,
439,91110000710935150D,中国铁建股份有限公司,孟凤朝,北京市,001607220057323749,
440,91350211MA349LJE88,厦门盛鼎汇建设工程有限公司,陈帆,福建省,001705230036047528,
441,9142010018351357X2,中铁十一局集团第四工程有限公司,谭发刚,湖北省,001607220057218791,
442,91650100MA775BB627,光正钢结构有限责任公司,周永麟,新疆维吾尔自治区,001607220057324755,
443,9111000010264769XC,中交一公局第一工程有限公司,彭正勇,北京市,001607220057264849,
444,91110108685133606Y,北京铭泽源环境工程有限公司,张铭,北京市,001607220057268580,
445,91110000710934369E,中国交通建设股份有限公司,刘起涛,北京市,001607220057212034,
446,91532329787358961T,武定筑达建筑有限责任公司,王御先,云南省,001607220057265902,
447,9111010868694681XT,北京鸿运诚祥建筑防水技术有限责任公司,朱玉荣,北京市,001607220057383082,
448,91430100MA4LB9WE6M,湖南汇跃建筑工程有限公司,邓文胜,湖南省,001703140032036162,
449,91420500757016047J,湖北宇星建设有限公司,冯爱民,湖北省,001607220057345467,
450,91330402704399566H,浙江嘉禾建设有限公司,李棣根,浙江省,001607220057348657,
182,91411700MA3XCYJ365,河南省首品建设工程有限公司,杨明坤,河南省,001612081119021601,
183,91411700680784274K,河南宏宇龙腾建设工程有限公司,刘小刚,河南省,001612081119021602,
184,,洛阳市天浩装饰工程有限公司,魏伟,河南省,001607220057293569,
185,91320191673030474M,中建环球建设集团有限公司,马亚军,江苏省,001607220057369134,
186,913202826720016475,江苏凌志环保工程有限公司,凌美琴,江苏省,001607220057214511,
187,91220101767162742M,长春为实照明科技有限公司,孙晓颖,吉林省,001607220057337302,
188,91210700603971420D,辽宁恒烽装饰有限公司,席连惠,辽宁省,001607220057246073,
189,,河南深宏环境艺术工程有限公司,陈彦军,河南省,001607220057237573,
190,91460000721234093W,海南海外声学装饰工程有限公司,刘健,海南省,001607220057281309,
193,91451000576817769L,百色天建装饰工程有限公司,甘小建,广西壮族自治区,001607220057217502,
194,91360124727762815A,江西雄宇（集团）有限公司,熊友春,江西省,001607220057230189,
195,,新疆现代国际建筑工程有限公司,胡建文,新疆维吾尔自治区,001607220057288881,
211,914201025550229400,湖北中移通信技术工程有限公司,罗立辉,湖北省,001607220057329317,
212,91421121795946050D,湖北中楚钢结构工程有限公司,饶会胜,湖北省,001607220057327231,
213,914403007663783573,深圳市源广洁净化科技有限公司,熊干,广东省,001607220057234409,
214,914400001903268010,广东省电信工程有限公司,范秋阳,广东省,001607220057297284,
215,,深圳市鑫盛建筑装饰工程有限公司,秦德安,广东省,001607220057287809,
216,91440106675652947X,广州理尔实验室设备有限公司,曹晓鹏,广东省,001607220057206908,
217,91210106410618380T,沈阳金都铝业装饰工程有限公司,朱利达,辽宁省,001607220057237423,
218,911100001000027404,中国装饰股份有限公司,李杰峰,北京市,001607220057338449,
220,91110108102055141N,中国京冶工程技术有限公司,岳清瑞,北京市,001607220057354807,
221,91320300608016596G,徐州天达网架幕墙有限公司,姜颖辉,江苏省,001607220057244810,
222,911301007007436307,河北粤华装饰工程有限公司,魏华强,河北省,001607220057324506,
223,913601007670162198,建中工程有限公司,王丽丽,江西省,001607220057206311,
224,914201007483157744,中建三局第一建设工程有限责任公司,吴红涛,湖北省,001607220057389188,
225,91320412717404643L,江苏兰陵钢结构工程有限公司,陈春源,江苏省,001607220057303541,
226,9137070561356364XT,山东沈潍幕墙装饰工程有限公司,刘德顺,山东省,001607220057260371,
227,91370211163656856X,山东精诚消防工程集团有限公司,赵景春,山东省,001607220057288920,
228,91320400137518898F,江苏日臣建设工程有限公司,钱臣,江苏省,001607220057213955,
229,914300006167793669,奥建（湖南）建设装饰工程有限公司,关志雄,湖南省,001607220057297356,
230,914300006735532911,湖南谊安空气净化工程有限公司,彭康,湖南省,001607220057306148,
231,911101131025455469,北京迅达成消防工程有限责任公司,茹彬,北京市,001607220057277048,
232,91310230664362733N,上海新柯宇防护科技有限公司,赵可明,上海市,001607220057381322,
233,91440101190527857P,广州富利建筑安装工程有限公司,黄石腾,广东省,001607220057225582,
234,9141010541580481X8,河南省建筑科学研究院有限公司,刘宏奎,河南省,001607220057283753,
235,914419007270790202,东莞市新浪装饰设计工程有限公司,叶志华,广东省,001607220057381087,
236,91350500705370255J,福建亚特建设工程有限公司,翁锦瑞,福建省,001607220057206882,
237,91440300777159993P,深圳市龙发装饰设计工程有限公司,曾君龙,广东省,001607220057224983,
238,91310230563104102P,上海新邦装饰设计工程有限公司,曹成磊,上海市,001607220057234301,
239,,沈阳市锦拓电子工程有限公司,赵军,辽宁省,001607220057284761,
240,913101147590117254,上海强和建筑装潢有限公司,刘俊,上海市,001607220057398831,
241,91510000202150955D,四川盛大洪涛装修股份有限公司,罗建,四川省,001607220057327241,
242,915101072021690159,成都武城装饰工程有限责任公司,胡道清,四川省,001607220057236147,
243,915101006217485481,成都东华装饰有限公司,严德,四川省,001607220057195505,
244,9133010857146225XU,杭州李春建设有限公司,李建峰,浙江省,001607220057344718,
245,,深圳市奇江建筑工程有限公司,齐越,广东省,001607220057244186,
246,914417236964104377,广东天立方建设有限公司,吴文浩,广东省,001607220057389367,
247,914418026886271691,广东信震建设工程有限公司,陆迎,广东省,001607220057203111,
248,914403007451888023,深圳市金开利科技股份有限公司,徐伟,广东省,001607220057392887,
249,91441900617689506Q,东莞市艺新装饰有限公司,梁郁新,广东省,001607220057236525,
250,914415817993979841,广东顺泰建筑工程有限公司,吴俊伟,广东省,001607220057393638,
251,91371428867490516T,武城县光明电力工程有限公司,吕金来,山东省,001607220057324796,
252,91440300279543490W,深圳市建侨设计装饰工程有限公司,张广胜,广东省,001607220057210756,
253,91440400721167361B,珠海兴地建设项目管理有限公司,胡林平,广东省,001607220057269855,
254,91440300279377496E,深圳市龙之都集团有限公司,林敬群,广东省,001607220057371346,
255,913500002605805232,福建聚力装饰设计工程有限公司,陈传健,福建省,001607220057346222,
271,,南通市润欣建筑装饰工程有限公司,吴良春,江苏省,001607220057302467,
272,,辽宁恒氏装饰设计工程有限公司,孙恒,辽宁省,001607220057273199,
273,91321100746210119X,江苏宏天地装饰工程有限公司,缪建军,江苏省,001607220057315155,
274,91330411573986495G,浙江浪森装饰有限公司,林燕娥,浙江省,001607220057332400,
275,914401117248236940,广州浩铿建筑工程有限公司,林良达,广东省,001607220057341402,
276,,深圳市海宜达装饰设计工程有限公司,黄永宜,广东省,001607220057362323,
277,9144030069908303XD,深圳市中润达建筑工程有限公司,林映辉,广东省,001607220057300059,
278,914400007224860658,广东爱富兰建设有限公司,肖汝朋,广东省,001607220057353891,
279,9151000076536640X6,四川兰芝建设工程有限公司,李祖茂,四川省,001607220057388898,
280,,四川千业环保产业发展有限公司,彭为光,四川省,001607220057327247,
281,914401017181989337,广东金田科瑞净化工程有限公司,戴志伟,广东省,001607220057266538,
282,91320300793806636U,江苏恒信钢结构有限公司,丁思洋,江苏省,001607220057361179,
283,913306811462887135,浙江银马建筑装饰工程有限公司,周奕,浙江省,001607220057278264,
284,91370600674549497H,烟台永禄装饰工程有限公司,林福忠,山东省,001607220057352611,
285,91440000754511755R,广东佳德环保科技有限公司,刘勇,广东省,001607220057382217,
286,91370202697177374X,青岛筑天装饰工程有限公司,徐清,山东省,001607220057289787,
287,911101086337146790,北京国电华北电力工程有限公司,李兴利,北京市,001607220057236093,
288,,伊耐特（北京）照明股份有限公司,付旭东,北京市,001607220057322679,
289,91350100154394452C,福建人文装修建筑工程有限公司,高居仁,福建省,001607220057356816,
290,91620000224332661G,甘肃省建材科研设计院,邵继新,甘肃省,001607220057319002,
291,913201005555200268,南京奥捷墙体材料有限公司,WUQIUDONG,江苏省,001607220057348775,
292,91350400754965669H,三明市水利水电工程有限公司,巫华仁,福建省,001607220057264391,
293,913205812514546563,苏州华瑞建筑装饰工程有限公司,陶敏根,江苏省,001607220057239988,
294,915100007496160260,四川美亚园林景观有限公司,赵美成,四川省,001607220057229081,
295,,深圳市源丰信消防工程有限公司,廖启生,广东省,001607220057383582,
296,91410103749227995M,河南哲东环保科技有限公司,王纪萍,河南省,001607220057231884,
297,91440300682015022K,深圳雅鑫建筑钢结构工程有限公司,唐慧,广东省,001607220057288271,
298,912101067643743442,沈阳金时代装饰工程有限公司,杨洪波,辽宁省,001607220057252639,
299,91321100718696094T,江苏四达装饰有限公司,秦力平,江苏省,001607220057388779,
300,911101051011936653,北京奥特维科技有限公司,郑典勇,北京市,001607220057263301,
316,,扬州华光照明工程有限公司,吴克荣,江苏省,001607220057333445,
317,,河南中艺名门装饰工程有限公司,刘志文,河南省,001607220057210343,
318,913713012671849024,临沂联发送变电工程有限公司,董彦飞,山东省,001607220057386085,
319,9134010071102376X2,合肥瑶海轻型建材有限责任公司,凌红兵,安徽省,001607220057317596,
320,91411502672873082K,信阳苏杭装饰工程有限公司,李月良,河南省,001607220057237654,
321,91410102770892092T,郑州鑫茂实业有限公司,刘克欣,河南省,001607220057306458,
322,91411700719103705U,驻马店市凯枫建筑工程有限公司,井水深,河南省,001607220057270666,
323,,广州立龙达装饰设计工程有限公司,黄全民,广东省,001607220057359835,
324,914401137837937043,广州金爵装饰工程有限公司,谢郁武,广东省,001607220057294879,
325,914403007716284028,深圳市楷信达建设工程有限公司,林峰智,广东省,001607220057373516,
326,913714007710253377,山东国信环能集团股份有限公司,刘福东,山东省,001607220057195457,
327,91441803758310846Y,广东根厚建筑工程有限公司,余军辉,广东省,001607220057393615,
328,91440104745973026C,广州永汉装饰工程有限公司,李本汉,广东省,001607220057251909,
329,91440104679716135M,广州博纳信息技术有限公司,曾维聪,广东省,001607220057311700,
330,9144060476293423XK,佛山市越海建筑装饰工程有限公司,劳水龙,广东省,001607220057220247,
331,91211200059846422U,铁岭市宏源电信工程有限公司,刘铁兵,辽宁省,001702140031031996,
332,912102827260327061,大连大华通讯电子工程有限公司,赵大华,辽宁省,001607241427405300,
333,912114815553520857,葫芦岛市德通网络通信工程有限公司,丁梦龙,辽宁省,001607241427406754,
334,91211400123731663A,葫芦岛市电信劳动服务中心,宋志强,辽宁省,001607241427406755,
335,91510100MA6CQN1XXU,四川瑞兴龙建筑劳务有限公司,彭荣,四川省,001709210037076566,
336,915120815775683899,四川顺源机械设备租赁有限公司,方兴凤,四川省,001709210037076567,
337,91430100MA4LMML74Y,湖南大自然环保股份有限公司,刘继伟,湖南省,001709210037076568,
338,91610131791686466J,西安盛佳照明工程有限公司,张晓红,陕西省,001607220057327151,
339,91610113MA6U0A7G87,陕西奥鼎建筑工程有限公司,张诚,陕西省,001708250038071285,
340,91610103MA6TYXM85L,陕西华耀兄弟实业发展有限公司,翟护典,陕西省,001708250038071287,
341,91211000122012050Q,辽阳市电力通讯有限公司,都城,辽宁省,001607220057207304,
342,91430100MA4LCMH31T,湖南普坤项目管理有限公司,廖小芳,湖南省,001709210037076569,
343,911101127587366870,北京隆盛翔建筑工程有限公司,刘国杨,北京市,001607220057365780,
344,911101097461256513,北京盛嘉鑫泰建筑设备安装工程有限公司,马保吉,北京市,001607220057349444,
345,911101097002944255,北京城建深港建筑装饰工程有限公司,段天明,北京市,001607220057213942,
346,91310120632081152W,上海谢华建筑装潢有限公司,黄圣林,上海市,001607220057196357,
347,915201026927169816,贵州泰铭电力实业有限公司,罗俊,贵州省,001607220057235856,
348,91440606708165900X,广东诚加装饰设计工程有限公司,郑伟熙,广东省,001607220057390504,
349,91440300573124158T,深圳市睿鹏幕墙装饰工程有限公司,郑钟河,广东省,001607220057303566,
350,91440105231276979C,广州民新装饰工程有限公司,罗育新,广东省,001607220057231020,
351,91371625726717756U,山东省博兴县金诺工程建设有限公司,闫英伟,山东省,001607220057343299,
352,91440300552143050A,深圳市瑞基建筑工程有限公司,张少泽,广东省,001607220057200527,
353,9111000010110292X0,北京北机机电工业有限责任公司,符忠兴,北京市,001607220057294533,
354,91450103564023347H,南宁市华极建筑装饰设计工程有限公司,叶杰,广西壮族自治区,001607220057310603,
355,91140100715994870Y,山西富邦装饰设计工程有限公司,寇保和,山西省,001607220057238929,
356,91442000677136364E,中山市大象无形环境艺术工程有限公司,刘震,广东省,001607220057297571,
357,91440400696475767P,珠海市宏博建筑装饰设计工程有限公司,邓贤成,广东省,001607220057336679,
358,,上海永久建筑集团有限公司,黄爱平,上海市,001607220057204088,
359,91370100780630627A,山东工大中能科技有限公司,栾松义,山东省,001607220057248903,
360,,北京年代建筑装饰工程有限公司,熊伟,北京市,001607220057227306,
361,9137068355521116XN,山东翔睿幕墙装饰工程有限公司,张广洲,山东省,001607220057319073,
362,,河南永源装饰工程设计有限公司,刘玲军,河南省,001607220057390483,
363,91520100429202369J,贵州省建筑设计研究院有限责任公司,毕跃洪,贵州省,001607220057304003,
364,913101095647633889,上海廊香装饰设计工程有限公司,胡知明,上海市,001607220057372517,
